,address,label
594,0xea067c58367d022a1c58354fe544c542c68587ec,DeFi Education Fund: Marvin Ammori:87ec
595,0xdc856762b024814f6b5dc28e97e514e001d6820c,DeFi Education Fund: Jake Chervinsky:820c
596,0xcf8c946c6819dafe62f82803e01eb27ea232825c,DeFi Education Fund: Rebecca Rettig:825c
597,0x773ee93e36baafa7f73b41ccc6800126829d3589,DeFi Education Fund: Larry Sukernik:3589
598,0x1c95930dfc1139381265ce45b5f480f1efae09a1,DeFi Education Fund: Multisig
599,0xc2e851570e1a898e203a0236f90a3072fc0846e5,DeFi Education Fund: Larry Sukernik:46e5(related_level_1)
600,0xbcad071a51896666c3b48fc5fd5a872981fb254e,DeFi Education Fund: Larry Sukernik:254e(related_level_1)
601,0xcfae402f6ced5a476554235b5026c005c85c135a,Compound Voting: DeFi Rate:135a
602,0xdd709cae362972cb3b92dcead77127f7b8d58202,Defiance Capital : AXS Vesting Recipient:8202
603,0xb4f70f2f0f1a27276571a12e60c64e321f40d47c,DeFiance Capital:d47c
604,0x9b5ea8c719e29a5bd0959faf79c9e5c8206d0499,Defiance Capital:0499
605,0x7e4b4dc22111b84594d9b7707a8dcffd793d477a,DeFiance Capital:477a
606,0xe15232f912d92077bf4fad50dd7bfb0347aef821,DeFiance Capital:f821(related_level_1)
607,0x90f9f22dd034da42defcb6866b854ecb45ed6d16,Defiance Capital:6d16(related_level_1)
608,0x8a1884e48f3a892f3673e23cc31374d5e5c3733e,DeFiance Capital:733e(related_level_1)
609,0x4934575d886c88772ba27d32b571a713032a84f2,Defiance Capital : AXS Vesting Recipient:84f2(related_level_1)
610,0x2c44e0827b6b50f369a7b51970d82cead0754b45,Defiance Capital:4b45(related_level_1)
611,0x1e138759baed8a1139376a475bf7f08053aca016,DeFiance Capital:a016(related_level_1)
612,0x13251ca36c34cbff1dbd58671c72ec5610367c8e,Defiance Capital:7c8e(related_level_1)
613,0xb39af4319453d8fb9c40084e7c06c098e9b61ecd,Delphi Digital: 0xb39:1ecd
614,0x4181805c36ad6b1b2adb43d0b0615d676acbf9b4,Delphi Digital:f9b4
615,0xf9e3d673e54fab1f62c6959063eab03d66912557,Delphi Digital:2557(related_level_1)
616,0xe7d512a0aed53662f4df92bf1ca8b0a85e851cf3,Delphi Digital: 0xe7d
617,0x927b024a75a4f286f63cc38db3fc0d6f2c45feb0,Delphi Digital: YGG Safe
618,0xa401f994975e1f82170a9040e0a42d9b4256edaf,Digital Currency Group: MC Vesting Recipient
619,0x90fffbbdf770efb530d950c24bf56a292cdab3f7,Digital Finance Group:b3f7
620,0x66cc7f5f88f65ad480a285b1fcab824cf0617df1,James Wo:7df1
621,0xff7f274399c5040331a59e941b4971f31e15e47d,Digital Finance Group:e47d(related_level_1)
622,0x1486eb98665cef465529f7ffff6e1a9464e96f37,Digital Finance Group:6f37(related_level_1)
623,0x50495480cce225c8476e90466d8615a9e6a5e004,Compound Voting: Dragonfly Capital:e004
624,0x002a5dc50bbb8d5808e418aeeb9f060a2ca17346,Dragonfly capital
625,0xb93994e2efcaed3e88c538f68ec6a2587c3e2ebf,Dragonfly capital
626,0xB953E202C5E51C7C010E80402a63C02f37F14059,Dragonfly capital
627,0x641ce4240508eae5dcaeffe991f80941d683ad64,Dragonfly capital
628,0x7d68a49754c55f1fb410f535f2b82a16f64481b6,Dragonfly capital
629,0xcf3f62278385a46178efb0f8ebc8008ee757b40c,Compound Voting: Dragonfly Capital:b40c(related_level_1)
630,0xa748b28b0d1109da8a722180e8d1b88efbc1b139,Draper Dragon: 0xa74
631,0xceb03035ba74435b773075eea40a04ec95ccea88,Eden Block:ea88
632,0xdf042751eb56783eed43192de5cf37e38643242e,Eden Block:242e(related_level_1)
633,0x770f2180c923dd453bdfca3feb5c3e2da83f7cbd,Eden Block:7cbd(related_level_1)
634,0x39fec2e2beab6a63c1e763d0dc4120af60bee39f,Eden Block:e39f(related_level_1)
635,0x13378f07f43c4257853ef1cd9fb0c9bd1b66f102,Eden Block:f102(related_level_1)
636,0x0e60665139010d20d245803a76b37867fadb3644,Eden Block:3644(related_level_1)
637,0xa7d4b4c73ebc2fc9f33d03ff947ecc669090f5c0,Exnetwork Capital:f5c0
638,0x6d16749cefb3892a101631279a8fe7369a281d0e,Exnetwork Capital:1d0e
639,0xff29091c6b3022dea28a96023f2a3ae40d14f856,Exnetwork Capital:f856(related_level_1)
640,0xfc809fa0bc78d9c36584833cc040ba920da6260f,Exnetwork Capital:260f(related_level_1)
641,0xf19fa1c15406ec225d62559da02e475dcb1f0b53,Exnetwork Capital:0b53(related_level_1)
642,0xe54f65c0cb7e192c37f50e40824eb5b6092be71f,Exnetwork Capital:e71f(related_level_1)
643,0xdffd30be831a79a23a7a8509ff7167125a0c9f4f,Exnetwork Capital:9f4f(related_level_1)
644,0xdf585dce0de45b79991015f600afd7ac12f91107,Exnetwork Capital:1107(related_level_1)
645,0xd965952823153e5cbc611be87e8322cfc329f056,Exnetwork Capital:f056(related_level_1)
646,0xc08de9d8834b3ee012d684db239bf7868c818327,Exnetwork Capital:8327(related_level_1)
647,0xc0819e1e01204bcb9cb5a0a3be826afedad6edef,Exnetwork Capital:edef(related_level_1)
648,0xb7a179e893abfb12334ae9d0406568908db0163b,Exnetwork Capital:163b(related_level_1)
649,0xac8bc2ce1af649aabf441a23894af4193963ab18,Exnetwork Capital:ab18(related_level_1)
650,0xa21392dd4b12cb543fb6d1e4e8759b3ac6e55169,Exnetwork Capital:5169(related_level_1)
651,0xa05a2923677a35e9639a174528a3c57128a2b2cf,Exnetwork Capital:b2cf(related_level_1)
652,0x9d8fa696d2562a35825416d8faaf15537ea0f1e9,Exnetwork Capital:f1e9(related_level_1)
653,0x91dca388a5080f6b6aff0b4822a2cb5cfe56e18b,Exnetwork Capital:e18b(related_level_1)
654,0x8f6854c50763dea74699e03b97369ef050b4ad0d,Exnetwork Capital:ad0d(related_level_1)
655,0x7fc5e855ce2809b5b07daeb00dbb267c9d4c20ca,Exnetwork Capital:20ca(related_level_1)
656,0x7a4a9b7d73cc376893ac8f7b24b21bb1433d7167,Exnetwork Capital:7167(related_level_1)
657,0x7895aabc0985458552bc1efb9d25ad47e5f1c019,Exnetwork Capital:c019(related_level_1)
658,0x73832d05eb390993ce38f8bb7c9abc501284dda0,Exnetwork Capital:dda0(related_level_1)
659,0x706100f55957a0b3ced7c0da2bf2a4572f524db0,Exnetwork Capital:4db0(related_level_1)
660,0x649a0c43d0689685e937a998ccf6d95ae9f9b2ca,Exnetwork Capital:b2ca(related_level_1)
661,0x6184eab34fe939ecacfe48f3250dc546f687c2ae,Exnetwork Capital:c2ae(related_level_1)
662,0x5ad32c7aee7f06575ee0740cda8e6bd095cc3919,Exnetwork Capital:3919(related_level_1)
663,0x545b8761179d08e15ce4788bb028f2a4a8eff624,Exnetwork Capital:f624(related_level_1)
664,0x4c479d24c097cc57c80f006d2fc4b6f2a3cb6f4e,Exnetwork Capital:6f4e(related_level_1)
665,0x4b1d667eb8202aedb22d247504e3f28ab910cecd,Exnetwork Capital:cecd(related_level_1)
666,0x4a3250c66637a24cea6a1c3604d5810cb1b1c663,Exnetwork Capital:c663(related_level_1)
667,0x472e379d7db74cea0e98f1ff74f64238af72c341,Exnetwork Capital:c341(related_level_1)
668,0x46f2bf029ea6f30dd0dbad8df7117d3cf6cdc08d,Exnetwork Capital:c08d(related_level_1)
669,0x42ecfc3b1e2b76b8aaed9bd097ba9a316c38e1ea,Exnetwork Capital:e1ea(related_level_1)
670,0x3ced4472d492f30b1e1f84b35f3832a2ee89bcfc,Exnetwork Capital:bcfc(related_level_1)
671,0x394ba329742e8c558952f3dba91b456ab8c6332d,Exnetwork Capital:332d(related_level_1)
672,0x3904efc39b16e9ce6483e8beac623fca370286d1,Exnetwork Capital:86d1(related_level_1)
673,0x2c75b94bcef03022a65254ad4424bc93f8aeee2b,Exnetwork Capital:ee2b(related_level_1)
674,0x285b10c73de847ee35bcb5cd86f17d55ff936476,Exnetwork Capital:6476(related_level_1)
675,0x1a3f00a013670becaf3e51b5db8c0a530b5bf08f,Exnetwork Capital:f08f(related_level_1)
676,0x15bbcd24f69e22e552c09f178ac3d8aef5009466,Exnetwork Capital:9466(related_level_1)
677,0x159b94c520b6c7dceba1b5b93bdcd4e3b4888ad6,Exnetwork Capital:8ad6(related_level_1)
678,0x150be62edddd543452545e502bcaf6800bcaf2d6,Exnetwork Capital:f2d6(related_level_1)
679,0x11a7293447bdc904c0bcc30b45c8fe3ead1250aa,Exnetwork Capital:50aa(related_level_1)
680,0x082878a39693beea5684a68789b7211ca7ae7221,Exnetwork Capital:7221(related_level_1)
681,0x06b0d63ea962200d78fd25eeaf66f1db4e403239,Exnetwork Capital:3239(related_level_1)
682,0x00290ffc9e9d19bda7b25c6e44d8adf55dfbf2dd,Exnetwork Capital:f2dd(related_level_1)
683,0xf9ef3d2bbeacdd439653096c18a199305f8bee19,FalconX:ee19
684,0x1157a2076b9bb22a85cc2c162f20fab3898f4101,FalconX:4101
685,0x431e81e5dfb5a24541b5ff8762bdef3f32f96354,Fantom Foundation Wallet
686,0x1778767436111ec0adb10f9ba4f51a329d0e7770,Fasanara Capital:7770
687,0xdbc2a6c355a9e9c884e295af6dfb54bb414b7304,Fasanara Capital:7304(related_level_1)
688,0x85464b207d7c1fce8da13d2f3d950c796e399a9c,Fasanara Capital:9a9c(related_level_1)
689,0x7fdafde5cfb5465924316eced2d3715494c517d1,Fasanara Capital:17d1(related_level_1)
690,0x4831c121879d3de0e2b181d9d55e9b0724f5d926,Fasanara Capital:d926(related_level_1)
691,0xe25397734a184053cf382e5c4e32ca7ef8335f31,FBG Capital:5f31
692,0xc3f7a7ed42125d2b45bcf8ebcb9fc5657eb674cd,FBG Capital:74cd
693,0xb079f40dd951d842f688275100524c09bef9b4e2,FBG Capital:b4e2
694,0x7c04a698855d1ecf9610636a1d7aff8e03331fa5,FBG Capital:1fa5
695,0x4f4814e6fecc668afdd892d230907ff181f95459,FBG Capital:5459
696,0xffb3954d43a4063140f2830b35f43357e49e0ead,FBG Capital:0ead(related_level_1)
697,0xea4406ed0779f1c369bf1663da2d2ee2dc256216,FBG Capital:6216(related_level_1)
698,0xe2bb2a43fccfdc868e82a304e28660a022ea5078,FBG Capital:5078(related_level_1)
699,0xe100b2276fc6631ccfeaa6d75c9e71a63267f44f,FBG Capital:f44f(related_level_1)
700,0xded7a58464adfd33ca6ca5815ce46cab6e3a1296,FBG Capital:1296(related_level_1)
701,0xda3b8853d3d08d87a63cff2093c2e491e730dd9a,FBG Capital:dd9a(related_level_1)
702,0xcf6c378a19c9cd0236b953c1eebaa82550db6825,FBG Capital:6825(related_level_1)
703,0xcc7c071d6000f98ebd009de30e5e9c387e501276,FBG Capital:1276(related_level_1)
704,0xb4d08150b07e498b35e0b5f60237f927bda9311e,FBG Capital:311e(related_level_1)
705,0xb0ff496df3860504ebdff61590a13c1d810c97cc,FBG Capital:97cc(related_level_1)
706,0xae9062d618f6f6a31293e23f7517e427e64d43de,FBG Capital:43de(related_level_1)
707,0xabc8284624b35de9fbe02ecbd834a917f66b294e,FBG Capital:294e(related_level_1)
708,0xa08a7d1abb19ef84e0756e6b77fab94f28bf9aa6,FBG Capital:9aa6(related_level_1)
709,0x9ec9c16e67e089d7050519d95975b7b807a5b289,FBG Capital:b289(related_level_1)
710,0x8f5f1e1de00b28a8b6bb6b3d7073bd4289eac289,FBG Capital:c289(related_level_1)
711,0x8547d1e958ab2f6a7f1974845952b15cdeca53a2,FBG Capital:53a2(related_level_1)
712,0x83a451e35c17eb047ce567f682fa316e2607b95d,FBG Capital:b95d(related_level_1)
713,0x82b34f3518dea2d31ee2a30e4ce3e3cd78cd309c,FBG Capital:309c(related_level_1)
714,0x7c7019a8a4e8f0b900b88a3efca951b73afab9e8,FBG Capital:b9e8(related_level_1)
715,0x7bbfc6ce7ae36606093947a269aeb3763e81053d,FBG Capital:053d(related_level_1)
716,0x77a7916733d6773ea30c937213a2466fb0b1d240,FBG Capital:d240(related_level_1)
717,0x76bd39dbc1cc977c03d38dc8a70ecbf21177c0df,FBG Capital:c0df(related_level_1)
718,0x6d51fdc0c57cbbff6dac4a565b35a17b88c6ceb5,FBG Capital:ceb5(related_level_1)
719,0x6660be456ac6a7d6c7c8334ecd4a52cadc3e2297,FBG Capital:2297(related_level_1)
720,0x5fc8c4e0647fd62281901b9fc30c6eaaa6e749d3,FBG Capital:49d3(related_level_1)
721,0x5d0e3a026ecf43c3ef9e6895676909d96ca2c7b3,FBG Capital:c7b3(related_level_1)
722,0x5b1d895df5801dab8f639c12e58ce304f4ae1743,FBG Capital:1743(related_level_1)
723,0x59be9da8ae260cc45dbca5df35ea6bd16d0ed96f,FBG Capital:d96f(related_level_1)
724,0x57072849711c0a13c346b811b444d92bcc811ad2,FBG Capital:1ad2(related_level_1)
725,0x5513fdfe8c6042cde6bb284bc058901975526f4a,FBG Capital:6f4a(related_level_1)
726,0x54a3a896a3d0423fb1d61922dea9df25b9caeb2f,FBG Capital:eb2f(related_level_1)
727,0x48a3861ceb54a4aad13934c4754a2c72953a149f,FBG Capital:149f(related_level_1)
728,0x3df90d30298f7603f6a658b5e7fda632d05b482d,FBG Capital:482d(related_level_1)
729,0x35552b17ebdbadabf5b75da1a42e80fc471054ae,FBG Capital:54ae(related_level_1)
730,0x15602623310d2b25e274f7d1789716ed736d455d,FBG Capital:455d(related_level_1)
731,0x5cd9e2b2c9590cd969a1ca7365eb8a4637477007,FBG Capital:0x5cd
732,0xfdd8efec62d4a8564d42823e2eb162ff23ae1e92,FBG Capital:0xfdd
733,0xcef1b4bf8f05f623a2a688b56d9da679d302eba7,Fenbushi Capital:eba7
734,0x00514112b64626360445d45dae83327c989face2,Fenbushi Capital:ace2
735,0xe295645876528569b3200b7a92b263982a6477e4,Fenbushi Capital:77e4(related_level_1)
736,0xc5d063205c9ff82a7d060be081e238b643c0d613,Fenbushi Capital:d613(related_level_1)
737,0xb1b1bd135546c312e21498bfd6bb8622673db336,Fenbushi Capital:b336(related_level_1)
738,0xadb776731f978bb0c656c040241ed53ea1ff671f,Fenbushi Capital:671f(related_level_1)
739,0xab7deb42caea381effe58e2f669fdefd555db698,Fenbushi Capital:b698(related_level_1)
740,0xa21fffd33c10cd6a83a62f668a200374588362fe,Fenbushi Capital:62fe(related_level_1)
741,0x99cedec0aefc7a2093dfd4613c192585094cf711,Fenbushi Capital:f711(related_level_1)
742,0x98761fc1d79791fb75fdcf5e57101c17e393e8a8,Fenbushi Capital:e8a8(related_level_1)
743,0x859d2cda0310007f050516a9f02559b3755a87cc,Fenbushi Capital:87cc(related_level_1)
744,0x6be85603322df6dc66163ef5f82a9c6ffbc5e894,Fenbushi Capital:e894(related_level_1)
745,0x68e89e1e9c1d51b39e298b2b5d3b709020ff9d90,Fenbushi Capital:9d90(related_level_1)
746,0x5bd0db11c6f0731403fa3159a06dac36766ce4b6,Fenbushi Capital:e4b6(related_level_1)
747,0x468cb54a3821d8b0129c42ea6adf12748d97fd98,Fenbushi Capital:fd98(related_level_1)
748,0x0b631b2c0406e9712ee1b6fb377644ebdbf87144,Fenbushi Capital:7144(related_level_1)
749,0x084a6f3e9f7c41a1a522fb35709e14ab7dedd8f2,Fenbushi Capital:d8f2(related_level_1)
750,0x44c8e19bd59a8ea895fff60dbb4e762028f2fb71,Folkvang: 0x44c
751,0x681148725731f213b0187a3cbef215c291d85a3e,Framework Ventures:5a3e
752,0x0f263d0f4a0a60a79e70dedcfc2463399a7241ab,Framework Ventures:41ab(related_level_1)
753,0x3b08aa814bea604917418a9f0907e7fc430e742c,Framework Ventures: 0x3b0
754,0xad0eeed8e2bc9531804f4ad3a9818b5c1a7b5a98,Framework Ventures: 0xad0
755,0xf9fe05ea33742fa32cafb347920b7d53277a73dd,Free Company:73dd
756,0xd425333dd22b049f143522e519a06462c633f37a,Free Company:f37a(related_level_1)
757,0x6dcfca5dd7fc62597d8adbcba94affce01b6a67b,Free Company:a67b(related_level_1)
758,0xed5960a454782c4c9c62aae6e22a8a50c185e50f,Future Money Group:e50f
759,0x310b2e00e681b7c7a624c8933b7aba389e5e33c4,Future Money Group:33c4(related_level_1)
760,0x2898900bbbaf7389a19ae638ae7cb269876e08d4,Future Money Group:08d4(related_level_1)
761,0x124486e1564f6f91dad279c9afae46d2b9242e45,Future Money Group:2e45(related_level_1)
762,0x398d282487b44b6e53ce0aebca3cb60c3b6325e9,GCR
763,0xdfb0353d79cd338e294dec709e76dc4894c51572,Geeq: Marketing:1572
764,0xd628f7c481c7dd87f674870bec5d7a311fb1d9a2,Genesis OTC
765,0xcac437276cf7a033658445e7f0ab03fa3ead447d,Genesis Trading:447d
766,0x6d21266dfcf5541bee9f67c4837aaa72b3bf9303,Genesis Trading:9303
767,0x6c85006eae121cf2444f0852cab9914607915df2,Genesis Trading:5df2
768,0x3abf6ea7f57bcd2578f33f5b3e75335e8455fd11,Genesis Bithumb Deposit
769,0x0548f59fee79f8832c299e01dca5c76f034f558e,Genesis Trading:558e(OTC)
770,0x8169522c2c57883e8ef80c498aab7820da539806,Compound Voting: Geoffrey Hayes:9806
771,0x06f8f66648cac8bd39e9cce036094ef4dd1b504b,Compound Voting: Geoffrey Hayes:504b(related_level_1)
772,0x3dd2dc358653725db58870018a6cfb8f78b0e4a6,GFS Ventures:e4a6
773,0xceB69F6342eCE283b2F5c9088Ff249B5d0Ae66ea,GSR Markets
774,0x760484042a7856e62b627318796ebb609c8131a1,Hashkey Capital
775,0xd884aca1897ac45515cee6d5fd48f341b4023ace,Hegic: Development Fund:3ace
776,0xcc1ab2a23cd49266a9beb315a7104187373bace9,Hegic: Development Fund:ace9(related_level_1)
777,0xad39f38aa13b13d27d4560fda6d7506f9152c54b,Hegic: Development Fund:c54b(related_level_1)
778,0x86f6ff8479c69e0cdea641796b0d3bb1d40761db,Hegic: Development Fund:61db(related_level_1)
779,0x3cec7f57004ce635649fdcaef98357d1a9e977ce,Hegic: Development Fund:77ce(related_level_1)
780,0x0c1ee6e7c539c46f9ecb0fd9e9e634d5c1201339,Hegic: Development Fund:1339(related_level_1)
781,0x9da9d93bf64e6fa8e26ca3e4fcc5546f6fdaa54d,Hello Capital:a54d
782,0xc8e5c09a577fe77d988e5f41f57fe87673a32e9f,Hello Capital:2e9f(related_level_1)
783,0xa5fb31168360de03b283b7cf0c3e44ed7b1dc491,Hello Capital:c491(related_level_1)
784,0x0d316ea753ae396bd0e489b954f2fb3d015e8e9b,Hello Capital:8e9b(related_level_1)
785,0x9c9190635d46c36452da89c1603216e0377e0e57,hindsightcapital:0e57
786,0xd061ba96195923e49e619bc1c758568fe47a1fb1,Compound Voting: IDEO CoLab Ventures:1fb1
787,0x14fae4fe41507941f06000f31f267eddb53cc382,Imtoken Venture:c382
788,0xd6122420f40307bcb6c1831103d7357dfd0b4c8a,Imtoken Venture:4c8a(related_level_1)
789,0x6962acfb37150f6fab43eb67cbd7c622f9c6f4a8,Imtoken Venture:f4a8(related_level_1)
790,0x5730db9575538145ef983707bcaafb7fde1c9192,Imtoken Venture:9192(related_level_1)
791,0x0fe8154d6b0c169c454463abf6129a30ac913a48,Imtoken Venture:3a48(related_level_1)
792,0x9d9588c082634fd4c7f54cb0243d6792cfd7b4c4,Infinity Ventures Crypto:b4c4
793,0x5c5b552a4cd686e95b33be6757d02fdb887a1898,Infinity Ventures Crypto:1898
794,0xe444174bbeb1af35e227709e9ecde9d98e9b85e3,Infinity Ventures Crypto: 0xe44
795,0x2f12c0be8122847b0242db98394bdc9eef33c46b,Infinity Ventures Crypto: 0x2f1
796,0xb184385b3d41d27db380f9152b27aa45c766d70f,InsurAce: Business Incentive Reserves:d70f
797,0x345c9ae61ff6e68b319d61082a017ba854892488,InsurAce Protocol: Deployer:2488
798,0x8f5f6bcea6b0617ec005c496be07c0e695a9ddc0,InsurAce Protocol: Deployer:ddc0(related_level_1)
799,0x1824ffb249cd510573840155b3defbbdb4abb916,IOSG Ventures
800,0x8703028934b24b47496ad84afd635ea7938487be,Compound Voting: Jacob:87be
801,0x879d430d8eba1de4cf1bad4e20da5e559c030f11,Compound Voting: Jayson Hobby:0f11
802,0x4a80fc83e6ffbe7af09fb5723f1eeb3ba2637bea,Compound Voting: Jayson Hobby:7bea(related_level_1)
803,0x5b97680e165b4dbf5c45f4ff4241e85f418c66c2,Compound Voting: Kain Synthetix:66c2
804,0xfc2bcfe810432efaf6cf0cce3695d0d2cdbf717d,Compound Voting: Kain Synthetix:717d(related_level_1)
805,0xe74700fe700d8a73b7600ba64e0285e0b6b8ae58,Compound Voting: Kain Synthetix:ae58(related_level_1)
806,0x7b6079e2c7235f8a55370348af121d73b4cc959b,Compound Voting: Kain Synthetix:959b(related_level_1)
807,0x276ece95b5e75c0253ede8cb85e44ba73544fb54,Compound Voting: Kain Synthetix:fb54(related_level_1)
808,0x2111892cdff8f455bcb2231c25cc3c9949563a9a,Compound Voting: Kain Synthetix:3a9a(related_level_1)
809,0x13abec7338f4b70d5544c711811c86b32f7f6558,Compound Voting: Kain Synthetix:6558(related_level_1)
810,0x0da573adaec12366a460ed49619694ac7d11668c,Compound Voting: Kain Synthetix:668c(related_level_1)
811,0x112b69178d416cd03222de9e6dd6b3adf36412aa,Kirin Fund:12aa
812,0x84fabd111c71a5a0b20e5864ffcb213c7429e556,Kosmos Capital:e556
813,0xfead28e797f15b24d79dec65c21624c76a1b7223,Kosmos Capital:7223(related_level_1)
814,0xe106a496db65e29ae8d16dd7ecfe2fe8967266a2,Kosmos Capital:66a2(related_level_1)
815,0xda2cea3dbac30835d162df11d21ac6cbf355ac9f,Kosmos Capital:ac9f(related_level_1)
816,0xd3388e1ed707443442afa9bb133d9dffacd9b467,Kosmos Capital:b467(related_level_1)
817,0x94a13ca61e93a1cfa1db693d3fedfc0f9e4245da,Kosmos Capital:45da(related_level_1)
818,0x944468f54269137f7c7a9f58dbc488de0f0e5832,Kosmos Capital:5832(related_level_1)
819,0x8b620819c6566a86a83c69d661ada2fbed3c1789,Kosmos Capital:1789(related_level_1)
820,0x89fd00b8d2dcee0f40d8699970115bb861241a54,Kosmos Capital:1a54(related_level_1)
821,0x5bbe0760b5bb85b6734cef6f811416e0b72598ca,Kosmos Capital:98ca(related_level_1)
822,0x2edd1cf699fcd01e7a1903d352ddcbf0125b5c58,Kosmos Capital:5c58(related_level_1)
823,0x29f75d9bbfecb1a7c039738518ad64f662d0f289,Kosmos Capital:f289(related_level_1)
824,0x1bc6ee3d40ce07c29db65c6cf4269e1089d16e07,Kosmos Capital:6e07(related_level_1)
825,0x15c8fb95226dc04df46cf4d0be8fa8e554e38bb3,Kosmos Capital:8bb3(related_level_1)
826,0x07ca04dea1b05ef526f69f82661aa2bc911c7ab2,Kosmos Capital:7ab2(related_level_1)
827,0x91715128a71c9c734cdc20e5edeeea02e72e428e,KR1
828,0x2b6efcce98fe1e46967f8ce49bd258007c796945,Kyber Ventures: 0x2b6
829,0x8180a5ca4e3b94045e05a9313777955f7518d757,Kyber Ventures: 0x818
830,0xce36e34ea4c96bc3869a135ae4f68e439029254b,Kyber Ventures: 0xce3
831,0xc3ad72bf4721fdf448c970f2f8e303c57588b73c,LD Capital:b73c
832,0xbfc94a95d4448c802e848c68fdd2fc0fee4a876e,LD Capital:876e
833,0xfe568f98df64e7b49050ffe810d9f78952bb4f92,LD Capital:4f92(related_level_1)
834,0xf59bd099bf29579d2930d9cd96f3fbf7c589afcd,LD Capital:afcd(related_level_1)
835,0xc7f90459ee12077d980f81be966d720af23822f0,LD Capital:22f0(related_level_1)
836,0xc3c14f31c8db2417d1695fa6c8bebe8f2804677e,LD Capital:677e(related_level_1)
837,0xbf95fd82c6cb3ccd263c6f184796d7e6289ff510,LD Capital:f510(related_level_1)
838,0xa5424243678f19d1ec4a030215027d756ea29dd8,LD Capital:9dd8(related_level_1)
839,0x92cfdceeb276a6bc2f13b6907cd8e6ac245dd0fe,LD Capital:d0fe(related_level_1)
840,0x5ecbfffc770f841781a7547b86fe94d1a30d7c6f,LD Capital:7c6f(related_level_1)
841,0x4ef08512caf43cba05fda863da662942b258b237,LD Capital:b237(related_level_1)
842,0x423a24f70b0f11a80b71966987f87417be05c754,LD Capital:c754(related_level_1)
843,0x39dc1c08c0efdd39ae86ae402a8b8ee2cdcb45df,LD Capital:45df(related_level_1)
844,0x19c00bbb5e494195c68937cda517a6ffd00685f5,LD Capital:85f5(related_level_1)
845,0x6a04941de896e4215eeb8e6eb1b72ad2904d2402,LedgerPrime:2402
846,0xdca313c4df33c2142b2adf202d6abf4fa56e1d41,LedgerPrime:1d41(related_level_1)
847,0x716034c25d9fb4b38c837afe417b7f2b9af3e9ae,Longling Capital: 0x716
848,0xced35166d78a980a11fe563c9d3f6b7d5dfb730d,Magnus Capital:730d
849,0x89de676113b65a79a0d9faf90d0aa7e475e7b118,Magnus Capital:b118(related_level_1)
850,0x73fbedd9fd8dec02612949a5e1d6475bf53160ad,Magnus Capital:60ad(related_level_1)
851,0x5d57db2f07e767d1dc884a75df0f1656ef1895c6,Magnus Capital:95c6(related_level_1)
852,0x455c8b6705832f68b6652db7ff3df60f4415ae7c,Magnus Capital:ae7c(related_level_1)
853,0x30142a0e5597f3203792cd00817638158163d21f,Magnus Capital:d21f(related_level_1)
854,0x1a62c9d1746de9fd9d449e80ddbb8a67d2a72a94,Magnus Capital:2a94(related_level_1)
855,0x0e5fa699be7533daf962087730dd6a1f667f5f35,Magnus Capital:5f35(related_level_1)
856,0x30550067157683e94f0294135f12a57a1098dcdf,Magnus Capital: 0x305
857,0xd266d61ac22c2a2ac2dd832e79c14ea152c998d6,Master Ventures:98d6
858,0xaa06ba6a7dcee3e81f5cabbab7fcc1b9d9cfd4d8,Master Ventures:d4d8
859,0xfbba50e0fcf7df35270e4d719f1282ab0790df46,Master Ventures:df46(related_level_1)
860,0xf39e59635dad8162ccae222a52f302d9e73865ac,Master Ventures:65ac(related_level_1)
861,0xf306a521c9efeaf9cc97e013de88b0e1eea7cb89,Master Ventures:cb89(related_level_1)
862,0xf0ea4fc3fb1943eadde9333ce2690089d6d937c4,Master Ventures:37c4(related_level_1)
863,0xeb73058499ed6ec323c4da4ac6769844c30bd9a8,Master Ventures:d9a8(related_level_1)
864,0xe7521950426479d525381940604d27aec12fe97a,Master Ventures:e97a(related_level_1)
865,0xe04b2036e078fac9e808e60eeb0b9d3010a7354a,Master Ventures:354a(related_level_1)
866,0xdbb0513ff5acdc75f4fcb7caadb06d0e5af25c16,Master Ventures:5c16(related_level_1)
867,0xd1d510987ade351e325c09ef4917a52bc79fe20b,Master Ventures:e20b(related_level_1)
868,0xcf5d096a821d937556482f0335622cf68b708130,Master Ventures:8130(related_level_1)
869,0xc30d08be975d200b8c39a758b3a974611f782519,Master Ventures:2519(related_level_1)
870,0xc055afd03398b250ee0ac57f62179cde514e7066,Master Ventures:7066(related_level_1)
871,0xbc3488daf06290670ec08fb915233817e511a06f,Master Ventures:a06f(related_level_1)
872,0xb8067f9837376a004a596c069ab231bb5c56f6a1,Master Ventures:f6a1(related_level_1)
873,0xb25c0feac9529df05fc8d74a373d60b9cee79a0d,Master Ventures:9a0d(related_level_1)
874,0xb14025f7eb7717cff43e7a33b66d86eabd6bc7d7,Master Ventures:c7d7(related_level_1)
875,0xaee6e6a681f47bb3207e89045183e47c8a882950,Master Ventures:2950(related_level_1)
876,0xa9753a70f5b3360530488c72fdbda96f29db086d,Master Ventures:086d(related_level_1)
877,0xa8c4cb9a481fe65542ee90e379058667210ff90c,Master Ventures:f90c(related_level_1)
878,0xa787a56c43847a3b5a0110d0b5e004e47f57b22e,Master Ventures:b22e(related_level_1)
879,0x9e67d018488ad636b538e4158e9e7577f2ecac12,Master Ventures:ac12(related_level_1)
